"Latitude","Longitude","Elevation","Tmax01","Tmax02","Tmax03","Tmax04","Tmax05","Tmax06","Tmax07","Tmax08","Tmax09","Tmax10","Tmax11","Tmax12","Tmin01","Tmin02","Tmin03","Tmin04","Tmin05","Tmin06","Tmin07","Tmin08","Tmin09","Tmin10","Tmin11","Tmin12","Tave01","Tave02","Tave03","Tave04","Tave05","Tave06","Tave07","Tave08","Tave09","Tave10","Tave11","Tave12","PPT01","PPT02","PPT03","PPT04","PPT05","PPT06","PPT07","PPT08","PPT09","PPT10","PPT11","PPT12","Rad01","Rad02","Rad03","Rad04","Rad05","Rad06","Rad07","Rad08","Rad09","Rad10","Rad11","Rad12","DD_0_01","DD_0_02","DD_0_03","DD_0_04","DD_0_05","DD_0_06","DD_0_07","DD_0_08","DD_0_09","DD_0_10","DD_0_11","DD_0_12","DD5_01","DD5_02","DD5_03","DD5_04","DD5_05","DD5_06","DD5_07","DD5_08","DD5_09","DD5_10","DD5_11","DD5_12","DD_18_01","DD_18_02","DD_18_03","DD_18_04","DD_18_05","DD_18_06","DD_18_07","DD_18_08","DD_18_09","DD_18_10","DD_18_11","DD_18_12","DD18_01","DD18_02","DD18_03","DD18_04","DD18_05","DD18_06","DD18_07","DD18_08","DD18_09","DD18_10","DD18_11","DD18_12","NFFD01","NFFD02","NFFD03","NFFD04","NFFD05","NFFD06","NFFD07","NFFD08","NFFD09","NFFD10","NFFD11","NFFD12","PAS01","PAS02","PAS03","PAS04","PAS05","PAS06","PAS07","PAS08","PAS09","PAS10","PAS11","PAS12","Eref01","Eref02","Eref03","Eref04","Eref05","Eref06","Eref07","Eref08","Eref09","Eref10","Eref11","Eref12","CMD01","CMD02","CMD03","CMD04","CMD05","CMD06","CMD07","CMD08","CMD09","CMD10","CMD11","CMD12","RH01","RH02","RH03","RH04","RH05","RH06","RH07","RH08","RH09","RH10","RH11","RH12","Tmax_wt","Tmax_sp","Tmax_sm","Tmax_at","Tmin_wt","Tmin_sp","Tmin_sm","Tmin_at","Tave_wt","Tave_sp","Tave_sm","Tave_at","PPT_wt","PPT_sp","PPT_sm","PPT_at","Rad_wt","Rad_sp","Rad_sm","Rad_at","DD_0_wt","DD_0_sp","DD_0_sm","DD_0_at","DD5_wt","DD5_sp","DD5_sm","DD5_at","DD_18_wt","DD_18_sp","DD_18_sm","DD_18_at","DD18_wt","DD18_sp","DD18_sm","DD18_at","NFFD_wt","NFFD_sp","NFFD_sm","NFFD_at","PAS_wt","PAS_sp","PAS_sm","PAS_at","Eref_wt","Eref_sp","Eref_sm","Eref_at","CMD_wt","CMD_sp","CMD_sm","CMD_at","RH_wt","RH_sp","RH_sm","RH_at","MAT","MWMT","MCMT","TD","MAP","MSP","AHM","SHM","DD_0","DD5","DD_18","DD18","NFFD","bFFP","eFFP","FFP","PAS","EMT","EXT","MAR","Eref","CMD","RH"
53.934560027,-126.271157056,1070.46,-3.81989655172414,-1.70489655172414,2.14824137931034,7.49755172413793,12.8999655172414,16.214,18.9625172413793,18.8413793103448,14.1478620689655,7.04858620689655,0.0835172413793103,-3.63527586206897,-11.2350689655172,-10.8841034482759,-8.15458620689655,-3.41937931034483,0.952551724137931,4.72927586206897,7.09724137931035,6.85672413793103,3.4978275862069,-1.18755172413793,-6.23175862068966,-10.5545862068966,-7.52806896551724,-6.29493103448276,-3.00379310344828,2.03993103448276,6.92686206896552,10.4716896551724,13.0306206896552,12.8495172413793,8.82196551724138,2.92986206896552,-3.07479310344828,-7.09541379310345,63.6461053592494,43.9047371351416,33.5063506420425,31.8637594730179,40.712744971419,51.6073115059113,48.3641960796386,43.3792566144669,54.1025075110737,72.8530088602794,70.6332653414881,56.0221045120149,-3101.18472413793,-3097.44989655172,-3096.04620689655,-3090.7485862069,-3086.44165517241,-3090.20475862069,-3093.01479310345,-3094.75179310345,-3096.84196551724,-3099.96813793103,-3101.04637931034,-3101.70589655172,246.982004110173,193.975096149813,130.078573191703,31.369646046663,3.05984385470009,1.10713770103572,1.00795674974337,1.00125107013141,1.38795538305355,22.5607547259723,127.374717939317,233.408860767777,1.10305130077977,1.05080090008883,1.63935157995513,14.0711444906003,83.6559196108159,160.101775514944,241.661357223585,237.641947524027,122.863297599959,32.5538524837962,1.84817829567895,1.04224556751477,791.167680195423,675.991892648081,651.981439072572,477.231923845372,340.489106504984,221.636443675744,150.338758660637,157.317216389818,273.756151988549,467.337518213161,631.357970347817,774.311936489092,1,1,1.19733468500033,1,1.06721361668028,2.12186816899146,3.93112734379489,4.33125309648509,2.14769159617477,1.02296192135096,1.65058710393368,1.00828759102734,1.07620689655172,0.790344827586207,1.6948275862069,5.75724137931034,17.1848275862069,26.4334482758621,30.2841379310345,29.9272413793103,23.4041379310345,11.4751724137931,3.44137931034483,1.01724137931034,50.0994093815886,38.1098046911633,27.9590332842829,15.2597703286411,6.80191739612284,1.6823141934802,1.25512580158429,1.3310584443762,4.51652882576264,16.4194176166597,44.7919355037806,45.9086222926571,0,0,4.00206896551724,42.2344827586207,78.501724137931,93.3448275862069,102.185172413793,84.8410344827586,47.7731034482759,19.8510344827586,0.480344827586207,0,1,1,1.61049360315669,12.0887840254701,33.1629803708809,36.2815149407686,49.5754369068677,35.3315678405146,8.03229021124387,1.09265754692498,1,1,68.3634482758621,62.2220689655172,60.1189655172414,61.4344827586207,61.138275862069,63.5334482758621,63.1744827586207,62.7972413793103,65.6806896551724,71.0327586206896,74.2351724137931,70.0334482758621,-3.09158620689655,7.51534482758621,18.0066206896552,7.09379310344828,-10.9457586206897,-3.54062068965517,6.22906896551724,-1.30737931034483,-7.01755172413793,1.98834482758621,12.1167931034483,2.89262068965517,166.336869747243,108.788298364893,145.487392817358,199.919192061355,-3100.11586206897,-3091.08010344828,-3092.65793103448,-3099.28551724138,678.820778060204,165.784693984353,1.12792630886123,152.061093541424,1.23170366938143,99.5286121583267,640.485630987456,156.816127280609,2245.97525687025,1470.51325235752,529.888239923618,1373.29591423678,1.42234306940376,1.29663619542617,9.28911446667697,3.73026265491453,2.99241379310345,24.6248275862069,86.5779310344828,38.3055172413793,136.946715612989,51.0289981049026,2.99417315429415,66.9461061084461,0,124.744827586207,280.375517241379,68.1193103448276,1,47.3003096859852,127.354967131098,8.12770244782165,66.8786206896552,60.9034482758621,63.1668965517241,70.3013793103448,2.50606896551724,13.4212068965517,-9.93362068965517,23.3557586206897,628.409495523903,251.481034482759,21.9951724137931,61.6078965517241,1000.26185354385,899.547742156794,5629.06690201285,16.0295048538467,152.531724137931,158.435862068966,257.732068965517,99.2886206896552,254.633751789517,-40.648,30.462,-3095.7844137931,473.227586206897,188.020996479811,65.3506896551724
